cod;nombre;pct_menores_18;pct_mayores_67;pct_migrantes;indice_fecundidad;renta_bruta_persona;pct_solteros;pct_casados;pct_divorciados;pct_cuenta_propia;pct_agricultura;pct_secundario;pct_directores;pct_cualificados;pct_primaria_inferior;pct_secundaria_2a;pct_superior;tasa_paro;tasa_empleo;tasa_actividad
48079;Errigoiti;14,04;22,13;8,65;0,52;22458,0;39,54;49,66;4,37;27,44;3,27;22,9;45,18;43,65;7,66;21,85;48,42;8,61;71,7;54,95
48080;Valle de Trápaga-Trapagaran;12,97;23,3;7,47;0,94;19694,0;33,22;51,81;5,98;13,18;0,24;22,3;31,16;55,86;11,87;23,18;36,87;11,27;66,86;54,07
48081;Lezama;16,54;20,44;9,26;1,05;25406,0;32,5;54,87;5,16;18,21;2,3;21,06;47,26;42,23;6,98;20,01;52,76;7,11;72,1;57,03
48082;Santurtzi;14,24;22,48;10,83;1,15;19742,0;33,66;51,39;5,72;12,65;0,32;22,16;32,36;55,16;12,54;22,29;37,83;14,03;63,34;53,74
48083;Ortuella;14,67;21,41;10,08;1,22;18493,0;33,89;51,29;6,68;12,33;0,26;26,3;27,42;59,88;13,11;22,81;34,87;13,96;62,67;54,4
48084;Sestao;14,26;22,23;19,4;1,07;16895,0;35,82;47,79;5,99;11,28;0,38;22,76;24,97;57,28;15,26;23,5;29,94;15,82;59,72;52,21
48085;Sopela;18,48;15,59;8,86;1,17;25661,0;36,26;52,2;6,2;18,05;0,44;16,21;54,38;39,61;4,73;24,26;56,0;7,49;70,3;61,82
48086;Sopuerta;16,3;19,72;9,54;0,97;20543,0;35,54;50,07;5,72;19,18;1,65;26,04;32,28;57,46;11,2;24,34;44,61;9,66;63,32;54,41
48087;Trucios-Turtzioz;10,5;23,78;6,56;0,8;19609,0;39,56;48,13;5,93;22,71;5,8;30,92;21,03;62,56;11,56;23,13;35,55;11,67;63,86;51,61
48088;Ubide;12,37;13,41;15,03;0,85;20583,0;46,21;42,76;4,14;12,64;4,6;26,44;32,53;50,6;9,21;25,0;48,03;8,7;66,67;60,93
48089;Urduliz;18,11;15,06;8,05;1,54;23634,0;35,38;53,32;5,64;15,59;0,49;18,55;49,94;43,07;7,07;19,41;57,68;7,39;68,97;64,27
48090;Balmaseda;15,78;22,07;13,31;1,07;18073,0;33,29;51,51;5,57;17,09;0,55;24,81;31,2;57,64;11,6;23,45;35,98;14,72;61,08;52,74
48091;Atxondo;13,77;24,35;8,89;0,85;22900,0;34,52;52,39;5,55;20,37;2,21;35,65;32,28;51,75;8,84;21,93;37,45;6,13;70,29;52,28
48092;Bedia;13,9;20,2;10,56;0,97;21850,0;34,92;51,03;5,99;16,96;0,79;27,22;33,6;54,18;9,28;22,2;42,48;9,03;68,39;56,24
48093;Areatza;18,67;16,88;17,13;1,27;19759,0;37,06;48,25;6,59;18,01;2,63;25,56;36,83;48,91;10,52;23,56;44,32;9,0;64,62;56,44
48094;Igorre;18,0;20,53;16,15;1,26;19874,0;30,73;57,07;4,16;20,9;1,81;33,9;36,71;49,72;11,64;22,71;38,32;9,67;64,67;53,33
48095;Zaldibar;17,79;19,91;13,4;1,24;21740,0;33,62;54,51;4,31;13,15;0,88;42,02;27,71;53,48;11,57;22,44;36,12;9,58;65,0;54,47
48096;Zalla;15,03;21,57;11,46;0,99;20519,0;31,71;54,46;5,67;17,88;2,56;25,35;32,08;56,22;11,0;25,69;37,84;12,35;64,91;54,7
48097;Zaratamo;14,55;19,66;7,79;1,3;19978,0;38,62;47,1;5,94;15,25;0,71;24,44;31,19;54,33;11,88;23,06;36,63;12,08;68,42;58,97
48901;Derio;18,46;16,55;10,55;1,18;22187,0;33,62;53,66;5,77;13,84;0,49;24,95;37,88;49,38;10,73;22,03;45,66;6,59;70,27;60,84
48902;Erandio;14,62;21,05;14,6;0,99;18246,0;35,56;49,74;5,78;14,69;0,57;20,18;27,3;55,62;12,19;25,22;34,15;10,23;67,29;56,17
48903;Loiu;16,69;21,01;12,93;1,08;29006,0;36,19;50,55;5,37;20,91;0,58;18,2;48,58;42,38;9,24;22,57;51,92;5,81;69,48;54,8
48904;Sondika;15,51;20,02;10,28;1,08;24870,0;35,34;51,68;5,53;16,48;0,25;21,03;43,33;46,09;7,58;23,59;48,07;7,24;68,42;56,77
48905;Zamudio;15,69;21,41;16,24;1,2;21454,0;34,8;51,57;4,77;16,42;2,08;24,67;35,84;50,18;12,05;23,03;38,35;8,51;65,72;55,26
48906;Forua;14,89;23,86;9,05;1,17;22426,0;36,67;50,99;3,46;19,3;1,61;25,81;44,92;40,4;6,84;21,13;46,94;9,43;68,69;51,33
48907;Kortezubi;17,82;18,71;8,69;0,75;22274,0;34,25;56,08;4,42;27,88;7,21;23,08;45,92;43,37;10,34;20,95;49,34;6,48;69,66;58,38
48908;Murueta;15,56;17,36;7,07;1,51;25671,0;33,33;57,14;4,03;22,15;1,27;26,58;50,99;43,05;4,29;22,14;60,36;5,52;75,12;58,84
48909;Nabarniz;15,59;22,21;6,46;1,46;20691,0;34,21;53,07;5,26;27,05;5,74;28,69;40,52;49,14;5,19;22,51;46,75;6,4;74,05;54,11
48910;Iurreta;16,04;22,0;15,38;1,16;20395,0;33,71;52,76;4,24;16,3;1,63;36,01;28,14;52,66;11,02;21,3;36,62;9,02;67,45;54,62
48911;Ajangiz;15,23;22,63;2,84;1,1;24655,0;37,41;53,06;1,71;32,86;2,35;28,64;49,25;44,22;5,06;17,35;54,94;2,71;76,24;53,77
48912;Alonsotegi;14,89;21,14;10,77;1,17;18763,0;36,45;48,74;6,7;15,44;1,15;24,38;31,12;54,66;9,36;23,71;36,69;14,11;65,63;56,2
48913;Zierbena;13,27;18,93;4,9;0,97;25254,0;36,01;49,19;7,09;14,86;1,51;22,7;35,98;53,68;6,25;23,89;49,21;7,66;72,06;60,58
48914;Arratzu;16,52;25,25;5,73;0,93;25778,0;30,09;55,59;5,44;21,47;1,05;27,23;56,83;37,16;5,01;14,76;54,32;7,46;77,18;56,62
48915;Ziortza-Bolibar;16,75;24,05;5,75;1,58;21200,0;40,0;49,39;3,33;27,71;4,82;39,76;34,81;62,03;11,78;20,98;42,24;4,95;72,69;52,6
49002;Abezames;10,17;35,25;3,39;0,88;17221,0;33,93;51,79;5,36;32,35;20,59;14,71;28,57;64,29;17,86;21,43;33,93;6,45;100,0;55,36
49003;Alcañices;9,44;29,89;19,46;1,02;15636,0;34,94;47,34;6,35;24,02;8,55;16,86;21,2;66,75;23,53;17,25;21,08;8,91;69,8;49,7
49004;Alcubilla de Nogales;5,14;49,54;0,0;0,7;15945,0;26,92;48,08;4,81;37,5;12,5;40,62;22,58;67,74;28,85;17,31;13,46;12,2;75,0;39,42
49005;Alfaraz de Sayago;7,33;35,0;0,83;0,7;16006,0;36,84;43,86;5,26;48,08;38,46;7,69;21,15;73,08;20,69;13,79;25,86;7,14;77,61;48,7
49006;Algodre;3,05;37,86;3,05;0,78;16783,0;33,08;46,92;5,38;28,12;14,06;26,56;22,95;68,85;3,82;12,98;25,95;16,67;75,34;50,38
49007;Almaraz de Duero;9,22;41,87;2,33;0,75;14864,0;28,65;53,44;2,75;17,42;5,3;27,27;26,77;58,27;30,08;13,28;21,41;10,67;71,28;41,1
49008;Almeida de Sayago;4,22;46,6;4,85;0,83;16194,0;31,59;49,25;3,73;37,23;24,09;18,98;20,74;67,41;27,63;15,4;18,58;13,25;74,23;40,79
49009;Andavías;8,74;37,09;3,7;0,74;14185,0;27,6;54,17;4,95;36,42;18,52;16,05;19,75;66,24;28,79;15,68;15,68;12,22;74,18;46,51
49010;Arcenillas;18,19;15,18;4,65;0,87;16576,0;35,5;51,22;6,5;26,32;5,26;19,3;31,36;55,91;8,8;21,07;36,53;7,92;79,74;71,43
49011;Arcos de la Polvorosa;5,5;30,71;2,37;0,7;16257,0;36,5;43,0;7,5;39,78;23,66;22,58;18,29;71,95;18,54;20,49;19,51;11,76;67,67;50,0
49012;Argañín;9,62;38,23;8,86;1,17;14518,0;37,68;49,28;0,0;28,57;25,0;7,14;25,0;67,86;17,39;27,54;14,49;13,89;79,49;52,17
49013;Argujillo;6,23;48,19;1,86;1,35;13666,0;30,92;51,69;1,45;48,72;34,62;15,38;17,39;75,36;27,75;16,75;16,75;6,49;76,6;37,02
49014;Arquillinos;7,96;37,78;8,33;1,56;15197,0;34,62;47,12;5,77;36,54;21,15;11,54;25,53;65,96;21,9;15,24;29,52;7,55;87,5;50,48
49015;Arrabalde;2,47;55,59;3,76;0,0;14020,0;24,34;47,62;7,94;33,33;13,73;11,76;19,61;68,63;27,51;15,34;15,34;25,93;57,97;28,57
49016;Aspariegos;4,41;36,13;4,05;0,37;12926,0;37,26;41,51;6,6;36,67;26,97;7,87;10,26;76,92;20,0;11,36;18,18;13,21;71,88;48,62
49017;Asturianos;4,29;45,16;8,73;0,64;20678,0;32,52;49,59;6,1;28,95;2,63;15,79;32,88;64,38;31,1;13,39;20,08;15,73;62,5;35,04
49018;Ayoó de Vidriales;6,14;54,02;3,41;1,47;16448,0;30,47;48,44;3,52;36,05;13,95;23,26;19,75;62,96;35,14;12,74;16,99;11,83;85,42;35,91
49019;Barcial del Barco;7,64;34,8;7,09;0,49;12437,0;33,62;51,29;3,45;29,89;31,03;20,69;14,29;64,94;22,69;20,59;17,65;12,73;66,67;46,41
49020;Belver de los Montes;4,05;41,75;2,78;0,52;13997,0;31,51;53,36;3,78;42,86;25,51;12,24;26,37;65,93;21,54;10,16;23,58;12,39;76,15;46,12
49021;Benavente;15,03;20,19;10,41;1,01;14918,0;35,7;47,97;7,71;20,21;3,04;19,59;26,09;61,5;13,3;22,64;24,37;13,66;65,05;56,55
49022;Benegiles;4,64;35,66;3,75;0,48;15533,0;37,65;48,63;3,53;38,26;33,04;14,78;12,38;66,67;27,52;20,54;17,83;10,24;75,5;49,22
49023;Bermillo de Sayago;9,38;32,16;10,5;0,94;16403,0;32,46;47,93;6,75;35,75;21,01;16,91;25,06;65,85;21,64;20,27;23,32;6,84;71,89;47,89
49024;Bóveda de Toro, La;7,38;33,97;10,15;0,75;14617,0;30,6;51,69;5,48;43,59;20,96;23,16;21,16;66,8;29,61;14,42;17,98;5,86;72,8;48,12
49025;Bretó;3,56;45,03;4,91;0,74;15976,0;37,74;44,03;6,92;38,24;23,53;23,53;19,7;71,21;23,46;14,2;27,78;6,85;82,93;45,34
49026;Bretocino;2,37;44,95;4,64;0,0;13147,0;40,53;45,26;3,68;21,88;23,44;14,06;16,67;65,0;35,9;12,82;13,85;14,86;64,95;38,54
49027;Brime de Sog;3,68;47,89;5,26;0,0;14678,0;28,44;40,37;2,75;30,3;9,09;33,33;21,21;75,76;28,07;14,04;18,42;21,43;61,11;36,84
49028;Brime de Urz;1,03;47,01;3,09;1,0;15002,0;38,14;37,11;4,12;30,0;16,67;16,67;17,86;75,0;20,41;11,22;20,41;15,91;77,08;44,9
49029;Burganes de Valverde;6,51;35,28;3,2;0,47;13886,0;33,97;49,3;5,23;34,17;21,67;21,67;13,91;66,96;26,93;13,72;13,72;12,5;74,02;48,19
49030;Bustillo del Oro;3,47;42,13;4,0;1,0;17221,0;28,57;59,74;3,9;33,33;33,33;11,11;32,14;53,57;22,08;14,29;31,17;7,89;89,74;49,35
49031;Cabañas de Sayago;4,2;42,24;2,1;0,0;16642,0;33,56;50,0;4,11;18,52;27,78;18,52;11,76;62,75;22,15;14,77;19,46;7,69;78,95;43,92
49032;Calzadilla de Tera;6,26;51,29;5,4;1,56;14015,0;19,7;52,27;7,95;25,0;13,75;17,5;15,19;68,35;32,97;10,62;15,02;11,83;74,55;34,07
49033;Camarzana de Tera;8,16;35,33;11,28;0,83;16395,0;33,24;45,43;5,81;33,2;13,73;22,35;24,29;61,54;29,51;15,24;18,32;15,79;62,14;42,88
49034;Cañizal;7,38;40,44;7,09;1,49;14712,0;30,03;53,18;3,56;35,48;13,64;20,13;17,93;74,48;20,2;17,42;14,9;10,56;78,92;45,69
49035;Cañizo;2,94;44,67;1,02;0,28;18026,0;32,65;51,53;5,1;32,18;26,44;13,79;23,38;68,83;16,75;22,84;26,9;4,6;83,84;44,39
49036;Carbajales de Alba;4,02;49,49;8,55;1,0;15106,0;29,41;48,64;5,88;34,27;11,89;18,18;25,0;67,65;39,25;14,25;17,54;11,69;67,0;33,85
49037;Carbellino;4,27;39,55;9,55;0,78;15933,0;38,15;46,82;5,2;39,51;33,33;29,63;11,69;67,53;19,77;16,95;19,21;5,95;80,61;47,73
49038;Casaseca de Campeán;4,67;33,33;5,56;0,0;16572,0;36,05;44,19;8,14;31,43;11,43;31,43;15,15;78,79;23,86;18,18;29,55;14,29;76,36;55,68
49039;Casaseca de las Chanas;12,6;24,83;5,09;0,92;16979,0;32,42;51,99;6,12;23,08;13,81;28,18;22,54;65,32;12,8;17,38;28,05;9,9;75,55;58,72
49040;Castrillo de la Guareña;9,71;26,47;15,44;2,0;16742,0;29,36;60,55;1,83;37,29;38,98;10,17;16,98;62,26;15,79;18,42;33,33;8,47;64,29;51,75
49041;Castrogonzalo;6,79;31,82;3,7;0,83;14789,0;32,33;48,37;6,02;32,8;16,13;26,88;17,96;71,26;22,71;17,63;16,91;13,24;69,14;49,64
49042;Castronuevo;3,98;40,65;2,31;0,7;13779,0;35,75;51,21;1,45;40,24;24,39;21,95;30,99;60,56;25,71;16,19;26,19;6,19;80,53;46,63
49043;Castroverde de Campos;4,92;40,57;7,38;1,4;16682,0;38,14;46,19;4,66;36,36;18,18;23,23;15,62;66,67;23,29;20,48;18,07;11,65;72,22;41,87
49044;Cazurra;3,61;43,61;2,78;1,0;16572,0;28,77;50,68;6,85;40,0;16,67;13,33;50,0;42,86;16,44;15,07;32,88;0,0;86,49;43,84
49046;Cerecinos de Campos;2,76;34,14;6,9;0,19;17220,0;41,15;42,04;3,98;40,0;39,05;14,29;15,79;65,26;22,61;18,26;26,96;15,79;69,57;49,57
49047;Cerecinos del Carrizal;12,68;30,36;14,29;1,94;16553,0;42,0;43,0;3,0;40,91;38,64;15,91;17,07;68,29;22,33;18,45;16,5;5,77;76,56;50,98
49048;Cernadilla;1,9;51,24;4,76;0,58;19206,0;27,78;49,07;9,26;26,32;7,89;15,79;31,58;50,0;28,7;16,67;25,93;9,76;84,09;37,96
49050;Cobreros;9,06;31,82;7,55;0,64;15644,0;35,25;44,67;8,61;27,04;6,63;20,41;22,46;68,98;22,75;18,36;20,56;13,73;64,84;46,79
49052;Coomonte;6,56;34,11;1,11;0,39;13697,0;28,14;46,11;7,78;38,03;28,17;16,9;14,29;69,84;16,57;21,89;16,57;9,41;74,76;50,6
49053;Coreses;11,38;25,82;7,84;1,39;14911,0;30,49;53,01;5,57;24,28;13,14;23,16;18,27;62,26;23,21;16,35;20,46;10,31;69,64;55,15
49054;Corrales del Vino;10,47;30,36;7,49;0,65;14462,0;32,04;48,13;7,5;28,41;13,69;22,07;20,47;69,88;24,0;16,9;21,39;11,27;66,42;48,51
49055;Cotanes del Monte;2,5;36,25;3,75;0,64;17221,0;30,49;51,22;7,32;43,24;38,89;13,89;20,0;66,67;22,89;20,48;22,89;11,11;88,89;54,88
49056;Cubillos;9,69;34,13;3,41;1,63;14962,0;30,83;51,88;4,89;31,62;16,24;27,35;23,42;67,57;22,3;14,13;19,7;16,79;70,81;50,93
49057;Cubo de Benavente;3,08;43,93;5,13;0,64;17290,0;30,43;52,17;5,22;39,02;9,76;26,83;19,51;60,98;33,33;13,68;17,95;7,69;81,36;44,83
49058;Cubo de Tierra del Vino, El;8,2;33,63;4,41;0,83;14910,0;34,16;49,11;7,12;35,34;23,28;21,55;20,54;64,29;13,43;12,37;16,61;12,32;73,33;48,76
49059;Cuelgamures;0,0;46,67;2,56;0,0;16572,0;28,4;60,49;3,7;61,54;53,85;11,54;8,7;86,96;18,52;20,99;6,17;30,3;60,53;40,74
49061;Entrala;5,41;35,04;8,27;0,78;15039,0;30,08;55,28;5,69;32,76;10,34;15,52;12,73;80,0;17,07;19,51;19,51;10,94;77,03;52,03
49062;Espadañedo;5,14;35,96;1,83;0,7;13386,0;38,38;42,42;6,06;33,33;16,67;25,0;8,33;72,22;17,82;15,84;9,9;12,82;58,62;38,61
49063;Faramontanos de Tábara;7,7;38,42;5,99;1,45;13647,0;32,91;41,53;6,07;35,9;22,22;27,35;16,04;69,81;28,89;13,65;16,83;13,04;73,17;43,81
49064;Fariza;6,12;46,16;6,37;1,14;16467,0;28,02;51,72;6,68;47,37;28,65;19,88;20,83;72,62;30,04;14,92;21,64;10,44;73,76;38,32
49065;Fermoselle;8,55;37,03;17,35;1,08;14036,0;30,21;48,65;5,98;29,83;4,97;32,87;18,57;68,86;31,91;12,71;16,51;14,68;61,59;40,82
49066;Ferreras de Abajo;9,8;38,26;6,29;0,79;15582,0;32,22;47,49;3,34;26,39;13,89;28,47;20,57;63,83;26,89;15,8;16,04;12,21;64,81;40,86
49067;Ferreras de Arriba;8,1;38,81;2,27;1,06;16713,0;29,7;51,82;4,24;39,17;7,5;29,17;20,51;66,67;23,65;15,57;18,26;11,35;69,44;42,22
49068;Ferreruela;5,13;50,46;0,98;0,97;14144,0;40,81;40,55;3,53;42,97;16,41;23,44;20,97;65,32;40,2;12,16;12,41;10,07;75,76;34,58
49069;Figueruela de Arriba;3,42;52,9;1,61;1,0;16461,0;28,66;48,21;4,56;27,27;15,58;14,29;18,67;70,67;40,63;9,84;13,65;11,76;70,87;32,59
49071;Fonfría;5,29;38,79;9,7;1,43;16470,0;36,69;44,28;3,72;29,35;10,18;28,0;24,72;66,42;31,74;11,55;22,58;11,97;64,0;41,2
49075;Fresno de la Polvorosa;4,44;44,62;6,84;0,0;12410,0;38,18;33,64;6,36;44,44;33,33;2,78;9,38;68,75;30,97;17,7;13,27;10,53;60,71;34,23
49076;Fresno de la Ribera;9,79;25,99;5,2;0,94;16612,0;38,59;46,3;4,5;20,9;15,82;36,72;15,57;61,68;21,41;21,41;20,45;8,24;81,46;58,33
49077;Fresno de Sayago;4,2;33,19;2,17;0,35;16057,0;32,86;44,29;2,86;37,5;34,38;25,0;15,0;78,33;22,86;17,14;20,0;13,04;70,59;49,29
49078;Friera de Valverde;3,47;43,31;0,83;2,33;14138,0;32,23;45,45;1,65;44,44;33,33;17,78;4,65;76,74;34,4;20,8;8,8;4,35;75,86;37,1
49079;Fuente Encalada;3,44;38,06;15,05;0,58;15002,0;31,03;42,53;6,9;40,62;28,12;12,5;16,13;70,97;26,14;10,23;19,32;13,51;61,54;42,05
49080;Fuentelapeña;5,96;39,08;4,94;0,62;14264,0;31,42;50,27;3,41;39,02;21,14;20,73;18,58;63,27;25,0;15,67;14,26;6,44;81,25;46,73
49081;Fuentesaúco;12,85;26,88;12,16;1,32;13917,0;31,77;53,33;4,27;26,32;12,52;29,53;20,74;62,73;22,78;15,42;20,44;12,76;64,98;50,38
49082;Fuentes de Ropel;6,49;36,22;10,27;0,61;15325,0;36,2;45,4;6,53;30,67;16,67;19,33;18,18;67,83;21,74;21,74;22,9;8,07;70,14;47,08
49084;Fuentespreadas;5,39;41,72;1,87;0,38;14772,0;34,72;51,32;3,77;42,34;23,42;28,83;27,0;63,0;28,0;11,64;19,27;8,13;81,29;44,89
49085;Galende;8,81;31,01;11,95;0,93;15812,0;35,64;47,35;6,39;31,34;4,73;19,65;25,38;65,48;20,57;21,2;21,41;12,01;68,42;48,26
49086;Gallegos del Pan;5,59;31,36;7,63;2,33;16097,0;30,48;49,52;4,76;26,79;21,43;21,43;16,33;75,51;20,91;17,27;23,64;6,78;79,71;53,64
49087;Gallegos del Río;2,68;52,48;1,98;0,68;13001,0;31,64;49,56;2,43;31,01;17,05;32,56;8,87;79,03;44,32;8,95;9,39;10,34;67,71;31,66
49088;Gamones;6,89;45,33;2,22;0,0;14518,0;31,76;50,59;1,18;54,29;40,0;17,14;25,71;65,71;43,53;7,06;21,18;2,86;82,93;41,18
49090;Gema;7,62;39,9;9,9;0,47;16288,0;29,73;47,57;8,11;18,67;9,33;16,0;14,86;74,32;16,32;20,53;16,84;11,76;75,0;44,74
49091;Granja de Moreruela;4,61;38,17;9,13;1,21;15734,0;31,58;49,56;4,39;36,84;22,11;17,89;16,28;68,6;26,34;17,28;15,23;11,82;76,98;45,64
49092;Granucillo;4,0;46,1;9,52;0,0;15160,0;29,0;47,0;5,0;35,48;25,81;9,68;23,08;53,85;25,74;16,83;20,79;18,75;54,17;31,68
49093;Guarrate;9,27;32,51;10,16;0,46;16220,0;31,54;53,76;4,66;34,96;33,33;19,51;20,72;60,36;22,79;18,71;28,91;9,15;71,67;48,63
49094;Hermisende;2,57;51,33;6,19;0,58;16114,0;29,52;49,52;6,19;30,0;14,29;20,0;20,59;70,59;32,71;12,15;14,49;12,99;71,28;36,15
49095;Hiniesta, La;9,25;27,41;6,46;1,83;14793,0;31,62;49,26;6,99;26,06;10,56;23,24;17,04;68,89;17,44;14,23;22,06;13,33;79,44;59,14
49096;Jambrina;5,64;40,13;2,01;0,64;15160,0;35,46;45,39;6,38;31,75;19,05;20,63;25,45;70,91;20,98;17,48;20,98;8,57;80,0;49,3
49097;Justel;0,8;49,87;1,33;0,0;14405,0;38,67;29,33;10,67;20,0;10,0;26,67;20,0;70,0;32,47;3,9;16,88;6,67;77,78;38,96
49098;Losacino;4,79;50,11;2,66;2,0;15102,0;35,16;44,51;3,85;33,33;21,67;25,0;23,73;61,02;37,16;7,65;18,03;10,77;71,6;35,71
49100;Lubián;9,09;42,63;8,42;0,45;18049,0;23,51;56,72;8,58;16,04;8,49;19,81;25,74;66,34;26,87;19,4;15,3;14,66;73,88;43,28
49101;Luelmo;7,7;38,51;6,08;0,95;16364,0;30,88;50,0;5,88;61,82;45,45;7,27;18,52;61,11;30,94;15,11;18,71;14,49;75,64;50,0
49102;Maderal, El;3,51;38,13;2,34;0,7;15848,0;35,71;42,86;4,76;44,29;27,14;15,71;20,63;65,08;24,85;17,16;23,08;2,7;73,47;43,79
49103;Madridanos;11,42;31,94;6,03;1,11;14240,0;32,03;53,06;5,62;32,43;22,7;27,03;15,34;70,45;20,29;16,95;19,81;9,76;70,88;49,52
49104;Mahide;2,61;56,32;3,68;1,11;15114,0;31,23;48,17;3,32;36,36;11,69;20,78;21,33;64,0;39,74;12,05;14,01;14,77;70,09;28,66
49105;Maire de Castroponce;5,4;43,94;1,46;0,0;15350,0;33,59;48,09;0,76;29,09;23,64;18,18;15,09;67,92;28,79;16,67;22,73;5,36;79,1;42,75
49107;Malva;0,0;48,26;3,26;0,0;13016,0;33,67;46,94;7,14;54,84;38,71;6,45;20,83;62,5;27,27;17,17;19,19;13,16;78,57;38,38
49108;Manganeses de la Lampreana;6,09;36,77;4,55;0,8;15829,0;32,78;50,36;4,75;30,56;17,32;16,2;20,47;67,84;14,05;18,97;22,25;11,59;76,25;48,94
49109;Manganeses de la Polvorosa;14,09;24,06;4,22;1,7;14463,0;32,98;51,34;3,92;30,94;16,6;30,19;15,48;71,43;23,46;13,58;20,99;13,66;71,1;57,19
49110;Manzanal de Arriba;3,37;46,51;2,41;0,45;16376,0;32,94;47,77;4,75;38,1;11,43;23,81;24,51;66,67;27,35;14,71;20,59;19,69;67,11;37,35
49111;Manzanal del Barco;5,67;38,67;2,5;0,0;14551,0;33,33;48,78;2,44;33,33;16,67;20,83;19,57;71,74;16,8;20,8;15,2;9,62;72,31;41,6
49112;Manzanal de los Infantes;7,52;39,7;11,28;2,33;13181,0;29,51;54,1;5,74;15,91;15,91;25,0;15,91;61,36;25,0;8,59;22,66;18,18;69,23;42,97
49113;Matilla de Arzón;0,67;42,28;2,01;0,58;16898,0;35,06;48,7;3,9;43,33;31,67;25,0;22,03;69,49;19,35;18,71;19,35;12,33;81,01;47,1
49115;Mayalde;4,43;41,43;2,14;1,0;13151,0;38,89;44,44;4,17;35,94;32,81;18,75;19,3;73,68;26,9;13,1;16,55;13,24;83,1;46,9
49116;Melgar de Tera;4,25;47,13;3,89;1,03;15606,0;26,97;53,94;5,15;31,93;17,65;21,01;22,02;68,81;30,24;14,37;21,56;13,18;73,68;38,62
49117;Micereces de Tera;5,5;42,87;2,72;0,81;14968,0;27,88;57,29;3,58;35,67;20,38;21,02;17,24;68,97;28,75;13,99;13,99;11,31;75,25;42,75
49118;Milles de la Polvorosa;6,21;35,73;6,31;1,25;14892,0;38,74;43,98;3,14;34,18;24,05;16,46;16,67;61,11;17,71;19,27;20,31;15,22;67,83;47,92
49119;Molacillos;10,41;26,61;6,79;1,09;16733,0;32,38;52,86;5,24;25,66;22,12;19,47;18,52;66,67;4,67;17,29;16,36;4,92;82,86;57,55
49121;Mombuey;8,03;31,82;7,93;0,76;16286,0;33,33;46,94;5,83;27,54;2,4;29,94;20,37;67,9;19,45;16,44;22,74;13,26;68,56;49,73
49122;Monfarracinos;19,5;15,64;5,19;1,44;15170,0;33,09;52,04;9,54;23,32;8,61;23,53;26,48;62,14;12,73;23,03;27,39;10,83;72,75;66,95
49123;Montamarta;10,35;32,5;4,74;1,11;14505,0;33,27;51,72;4,67;33,79;22,37;18,72;15,87;70,19;30,26;16,43;21,84;12,65;72,7;51,11
49124;Moral de Sayago;9,4;32,48;3,76;1,53;13188,0;42,32;42,74;4,56;44,66;34,95;14,56;14,58;72,92;27,05;15,98;13,93;12,71;70,55;48,76
49125;Moraleja del Vino;15,94;19,28;4,66;0,93;15443,0;32,59;52,23;7,4;17,41;6,84;21,01;28,17;58,67;16,86;21,78;28,35;11,93;69,91;61,33
49126;Moraleja de Sayago;8,7;36,81;2,66;0,95;12956,0;34,18;40,73;5,09;30,1;34,95;14,56;6,93;82,18;27,34;14,39;16,19;7,96;65,41;40,79
49127;Morales del Vino;17,12;16,57;5,33;1,18;19083,0;36,42;50,59;7,85;17,91;2,86;18,68;38,31;51,88;12,11;18,54;39,44;8,12;71,07;60,43
49128;Morales de Rey;8,23;36,19;8,11;1,03;13402,0;30,0;50,62;4,17;33,14;12,21;25,0;23,93;62,58;28,07;13,73;18,44;18,14;62,41;44,24
49129;Morales de Toro;12,12;26,22;9,4;0,93;12391,0;37,35;45,21;6,27;37,84;33,42;21,13;13,69;67,32;21,03;15,02;17,19;8,8;75,22;56,28
49130;Morales de Valverde;3,97;53,85;5,13;1,0;15561,0;29,45;51,37;4,79;30,43;17,39;17,39;21,74;71,74;37,84;13,51;14,19;12,24;72,88;33,11
49131;Moralina;1,8;36,78;4,74;0,0;18622,0;38,5;45,54;3,29;40,43;17,02;21,28;32,22;60,0;21,5;11,68;27,1;8,77;85,95;53,27
49132;Moreruela de los Infanzones;7,07;37,22;3,47;0,45;12530,0;29,57;51,83;3,65;47,06;42,02;15,13;20,39;62,14;24,84;18,95;12,42;10,64;72,41;46,23
49133;Moreruela de Tábara;6,28;41,72;4,83;0,39;15699,0;36,06;45,35;2,6;50,96;43,27;12,5;12,37;82,47;27,84;12,45;17,95;6,03;74,15;42,65
49134;Muelas de los Caballeros;3,7;39,57;4,89;0,82;15749,0;29,61;44,69;8,94;30,14;21,92;32,88;19,18;65,75;25,0;19,02;18,48;11,11;74,23;44,26
49135;Muelas del Pan;7,95;39,39;4,23;1,58;17453,0;31,61;53,21;5,0;19,27;7,34;22,94;27,96;58,77;17,19;19,1;26,74;13,44;73,49;43,92
49136;Muga de Sayago;7,04;32,7;11,95;0,52;17615,0;37,84;45,27;3,38;32,89;13,82;21,71;30,0;61,33;22,15;18,24;32,25;6,92;79,14;51,96
49137;Navianos de Valverde;5,22;37,83;5,1;0,0;16666,0;32,69;47,44;5,13;37,5;28,12;32,81;7,02;75,44;21,66;16,56;10,83;6,94;78,82;45,86
49138;Olmillos de Castro;1,76;53,08;2,2;0,0;14016,0;30,85;45,21;3,72;40,98;26,23;18,03;18,52;68,52;47,64;10,47;13,61;13,51;83,12;38,95
